user_input,reference_contexts,reference,country_id
"위원회 위원장(Commission Chair)이 둘 이상의 신청에 대해 특정 조치를 취한 경우, 심리관이 위원장의 조치가 없었던 것처럼 본안 심리를 계속 진행하도록 명령할 수 있는 조건은 무엇입니까?","['Where joint proceedings, etc. (1) Subject to subsection (2), if the Commission Chair has taken an action described in clause 6 (a), (b), (c) or (d) in respect of two or more applications, an adjudicator appointed to hold a merits hearing in respect of any of the applications may order that the merits hearing be continued as if no action had been taken by the Commission Chair under section 6.\n(2) Subsection (1) applies if the adjudicator is of the view that the action taken by the Commission Chair is unduly complicating or delaying the merits hearing or causing prejudice to a party.']","위원회 위원장이 둘 이상의 신청에 대해 제6조 (a), (b), (c) 또는 (d)호에 따른 조치를 취했을 때, 심리관은 위원장의 조치가 본안 심리를 과도하게 복잡하게 만들거나 지연시킨다고 판단하는 경우, 또는 당사자에게 불이익을 초래한다고 판단하는 경우에 위원장의 조치가 없었던 것처럼 본안 심리를 계속 진행하도록 명령할 수 있습니다.",5
SOR/2016-319 제5조 폐지,"[' 5 [Repealed, SOR/2016-319, s. 1] ']",제5조는 SOR/2016-319 제1조에 의해 폐지되었습니다.,5
캐나다 면허 사업체 임원 범죄 기록 선언서 제출 기한 및 포함 내용,"['Information re criminal record, etc., of officers, directors, partners (1) An officer, director or partner of a licensed business entity shall, within five days after becoming an officer, director or partner, provide the Registrar with,\n(a) a declaration that lists,\n(i) all of the person’s convictions for and findings of guilt for offences under a law of Canada up to the date of the declaration for which a pardon under the Criminal Records Act (Canada) has not been issued or granted,\n(ii) all of the person’s convictions for and findings of guilt for a provincial offence or an offence under a law of any other province or territory of Canada,\n(iii) all fines levied against the person for a provincial offence that remain unpaid on the date of the declaration,\n(iv) all of the person’s convictions for criminal offences under the laws of other jurisdictions for which a pardon has not been issued or granted,\n(v) all charges for allegedly committing an offence against a law of Canada that have been laid against the person and that have not been resolved on the date of the declaration, and\n(vi) all charges for allegedly committing a criminal offence against the laws of another jurisdiction that have been laid against the person and that have not been resolved on the date of the declaration; and\n(b) consent for the Registrar to collect information on any matter mentioned in clause (a).\n(2) A person applying to the Registrar for a temporary licence in order to maintain or wind down a business of a licensed sole proprietor who has died or become incapable shall provide the Registrar with the declaration and consent required by clauses (1) (a) and (b).']","면허를 받은 사업체의 임원, 이사 또는 동업자는 임원이 된 지 5일 이내에 등록관(Registrar)에게 다음 사항을 기재한 선언서와 정보 수집 동의서를 제공해야 합니다:\n\n1. 캐나다 사면법에 따른 사면을 받지 않은 캐나다 법률 위반에 대한 모든 유죄 판결 및 유죄 평결\n2. 캐나다의 다른 주 또는 영토의 법률 위반이나 지방 자치 법규 위반에 대한 모든 유죄 판결 및 유죄 평결\n3. 선언일 기준 납부하지 않은 지방 자치 법규 위반 벌금\n4. 사면을 받지 않은 다른 관할 구역의 형사 범죄 유죄 판결\n5. 선언일 기준 해결되지 않은 캐나다 법률 위반 기소 사건\n6. 선언일 기준 해결되지 않은 다른 관할 구역의 형사 범죄 기소 사건\n\n또한, 사망하거나 의사능력을 상실한 개인 사업자의 사업을 유지하거나 정리하기 위해 임시 면허를 신청하는 사람도 동일한 선언서와 동의서를 제출해야 합니다.",5
캐나다 협정 금전적 의무 이행 재원 출처,['Payments out of C.R.F. There shall be paid out of the Consolidated Revenue Fund such sums as may be required to meet the monetary obligations of Canada under the Agreement.'],"제공된 내용에 따르면, 협정에 따른 캐나다의 금전적 의무를 충족하기 위해 필요한 금액은 통합재정기금(Consolidated Revenue Fund)에서 지급됩니다.",5
해외에서 선박 운항이나 현지 법규 준수와 관련하여 위반 행위 및 이에 따른 과태료 규정이 어떻게 제정되는지 궁금합니다. 특히 장관(Minister)의 권고에 따라 총독(Governor in Council)이 제정할 수 있는 규정에는 위반 행위의 지정이나 벌칙의 감경 기준 등 구체적으로 어떤 사항들이 포함될 수 있습니까?,"['Governor in Council For the purposes of sections 90 to 108, the Governor in Council may, on the recommendation of the Minister, make regulations (a) designating as a violation — in addition to a violation that is already set out in subsection 90 (1) or (2) — the contravention of (i) any specified provision of this Act or of the regulations, or (ii) any direction given under any specified provision of this Act or of the regulations; (b) establishing a penalty or a range of penalties in respect of a violation up to the maximum amount set out in subsection 90 (4) or (5), as the case may be; (c) if a range of penalties is established by regulations made under paragraph (b), respecting the method of determining the amount payable as the penalty for the violation, including the criteria to be taken into account; (d) respecting the circumstances under which, the criteria by which and the manner in which the amount of a penalty may be reduced in whole or in part; and (e) respecting persons who can request a review on behalf of a vessel in relation to an alleged violation by the vessel.']","제공된 법률에 따르면, 총독(Governor in Council)은 장관(Minister)의 권고에 따라 다음과 같은 사항에 관한 규정을 제정할 수 있습니다: 1. 법률 또는 규정의 특정 조항이나 그에 따른 지시 사항의 위반을 위반 행위로 추가 지정하는 사항 2. 법률에 규정된 최대 금액 범위 내에서 벌칙 또는 벌칙의 범위를 설정하는 사항 3. 벌칙 범위가 설정된 경우, 고려해야 할 기준을 포함하여 벌칙으로 납부해야 할 금액을 결정하는 방법에 관한 사항 4. 벌칙 금액을 전부 또는 일부 감경할 수 있는 상황, 기준 및 방법에 관한 사항 5. 선박의 위반 혐의와 관련하여 선박을 대신하여 재심의를 요청할 수 있는 사람에 관한 사항",5
"세금 체납 증명서 발급되고 나서요, 세금이나 이자 안 내면 몇 달이 지나야 압류 통지서 같은 거 보낼 수 있는 건가요?","[' Notice of seizure 9 If a property taxation law provides for the seizure and assignment of taxable property for unpaid taxes, interest or penalties, and taxes, interest or penalties remain unpaid more than nine months after a tax arrears certificate was issued, the tax administrator may deliver to the debtor a notice describing the proceedings — referred to in sections 10 to 16 — that may be taken in respect of the taxable property if the amounts owing are not paid. ']","제공된 법률 내용에 따르면, 세금 체납 증명서가 발급된 후 9개월이 넘는 기간 동안 세금, 이자 또는 가산금이 납부되지 않은 상태로 남아 있는 경우, 세무 관리자는 채무자에게 미납 금액이 지급되지 않을 시 과세 재산에 대해 취해질 수 있는 절차(제10조부터 제16조에 언급된 절차)를 설명하는 통지서를 송달할 수 있습니다.",6
SOR/2001-67 개정안이 적용대는 규정에서 배우자나 이전 배우자의 범의에 무효인 혼인 관계에 있던 사람도 포합되나요?,"['to acquire, shares of the capital stock of a corporation shall be deemed to own, at that time, those shares if one of the main reasons for the existence of the right may reasonably be considered to be that the person not be connected with an employer. (4) For the purposes of this Part, an officer who receives remuneration for holding an office shall, for any period that the officer holds the office, be deemed to render services to, and to be in the service of, the person from whom the officer receives the remuneration. (5) For the purpose of this Part, \n*spouse* and \n*former spouse* of a particular individual include another individual who is a party to a void or voidable marriage with the particular individual. (6) Where this Part provides that an amount is to be determined by aggregating the durations of periods that satisfy specified conditions, a period shall be included in determining the aggregate only if it is not part of a longer period that satisfies the conditions. (7) For the purposes of the definition \n*active member* in subsection (1), subparagraph 8503(3)(a)(v) and paragraphs 8504(7)(d), 8506(2)(c.1) and 8507(3)(a), the portion of an amount allocated to an individual at any time under a money purchase provision of a registered pension plan that is attributable to (a) forfeited amounts under the provision or earnings of the plan that are reasonably attributable to those amounts, (b) a surplus under the provision, (c) property transferred to the provision in respect of the actuarial surplus under a defined benefit provision of the plan or another registered pension plan, or (d) property transferred to the provision in respect of the surplus under another money purchase provision of the plan or under a money purchase provision of another registered pension plan shall be deemed to be a contribution made under the provision on behalf of the individual at that time. (8) Where an individual who is entitled to receive benefits (in this subsection referred to as “member benefits”) under a pension plan because of the individual’s membership in the plan is also entitled to receive other benefits (in this subsection referred to as “non-member benefits”) under the plan or under any other pension plan solely because of the participation of another individual in the plan or in the other plan, the following rules apply: (a) for the purpose of determining whether the member benefits are permissible under this Part, the non-member benefits shall be disregarded; (b) for the purpose of determining whether the non-member benefits are permissible under this Part, the member benefits shall be disregarded; and (c) for the purpose of determining a pension adjustment, pension adjustment reversal or provisional past service pension adjustment of the individual under Part LXXXIII, the non-member benefits shall be disregarded. (9) For the purposes of paragraph 147.3(6)(b) of the Act and subparagraphs 8502(d)(iv) and 8503(2)(h)(iii), if an amount is transferred in accordance with subsection 147.3(3) of the Act to a defined benefit provision (referred to in this subsection as the “current provision”) of a registered pension plan from a defined benefit provision (referred to in this subsection as the “former provision”) of another registered pension plan on behalf of all or a significant number of members whose benefits under the former provision are replaced by benefits under the current provision, each current service contribution made at a particular time under the former provision by a member whose benefits are so replaced is deemed to be a current service contribution made at that particular time under the current provision by the member. [NOTE: Application provisions are not included in the consolidated text; see relevant amending Acts and regulations.] SOR/92-51, s. 7; SOR/94-686, ss. 76(F), 78(F), 79(F); SOR/95-64, s. 8; SOR/99-9, s. 19; SOR/2001-67, s. 5; SOR/2001-188, s. 8; SOR/2003-328, s. 7; SOR/2005-264, s. 24; 2007, c. 35, s. 82; SOR/2007-116, s. 15; 2011, c. 24, s. 93; 2013, c. 34, s. 407 SOR/2021-127, s. 3 SOR/2024-231, s. 25']","제공된 법률 문맥에 따르면, 해당 파트(Part)의 목적상 특정 개인의 배우자(spouse) 및 이전 배우자(former spouse)에는 해당 개인과 무효이거나 취소할 수 있는 혼인(void or voidable marriage) 관계에 있는 다른 개인이 포함됩니다. 이 조항은 SOR/2001-67 제5조(s. 5)를 비롯한 여러 개정 규정의 적용을 받습니다.",6
SOR/2017-160 독립 지역 뉴스 기금 납부 비율,"[' 35 Except as otherwise provided under a condition of its licence, a licensee shall, for each broadcast year, contribute an amount equal to 0.3% of its gross revenues derived from broadcasting activities in the previous broadcast year to the Independent Local News Fund. SOR/2017-160, s. 11 ']","SOR/2017-160 제11조에 따르면, 면허 조건에 달리 규정된 경우를 제외하고 면허 소지자는 각 방송 연도에 직전 방송 연도의 방송 활동에서 얻은 총수입의 0.3%에 해당하는 금액을 독립 지역 뉴스 기금(Independent Local News Fund)에 납부해야 합니다.",6
장간이 주정부와 협정을 채결하려면 누구의 승인이 필효한가요?,"['Agreements The Minister may, with the approval of the Governor in Council, enter into agreements with the government of any province or any agency thereof respecting the carrying out of programs for which the Minister is responsible. 1978-79, c. 13, s. 6']",장관이 주 정부 또는 그 대행 기관과 협정을 체결하기 위해서는 추밀원 총독(Governor in Council)의 승인을 받아야 합니다.,6
B.C. Reg. 197/2011 제17조에 의해 폐지된 규정은 어떻게 되었나요?,"['Repealed\nRepealed. [B.C. Reg. 197/2011, s. 17.]']","제공된 법적 조문에 따르면, 해당 규정은 B.C. Reg. 197/2011 제17조에 의해 폐지(Repealed)되었습니다.",6
