user_input,reference_contexts,reference,country_id
"뉴욕에서 아파트 임대차 계약을 하려고 하는데, 집주인이 계약 기간 동안 아이를 갖지 않아야 한다는 조항을 넣겠다고 합니다. 임대차 계약서에 이런 자녀 출산 금지 조항을 넣는 것이 법적으로 허용되나요?","[""§ 237. Discrimination in leases with respect to bearing of children. Any person, firm or corporation owning or having in charge any apartment house, tenement house or other building or mobile home park used for dwelling purposes who shall, in any lease of any or part of any such building or mobile home park, have a clause therein providing that during the term thereof the tenants shall remain childless or shall not bear children, shall be guilty of a violation.""]","뉴욕주 법에 따르면, 주거용 아파트, 공동주택, 기타 건물 또는 모바일 홈 파크를 소유하거나 관리하는 개인, 회사 또는 법인이 임대차 계약서에 임차인이 계약 기간 동안 자녀 없이 지내거나 자녀를 출산하지 않아야 한다는 조항을 넣는 것은 법률 위반(violation)에 해당하며 허용되지 않습니다.",3
미국에서 다른 사람이 정부로부터 돈을 받아낼 수 있도록 도우려고 위조되거나 변조된 서류를 고의로 가지고 있다가 적발되면 어떤 처벌을 받게 되나요?,"[""Whoever, knowingly and with intent to defraud the United States, or any agency thereof, possesses any false, altered, forged, or counterfeited writing or document for the purpose of enabling another to obtain from the United States, or from any agency, officer or agent thereof, any sum of money, shall be fined under this title or imprisoned not more than five years, or both. (June 25, 1948, ch. 645, 62 Stat. 749 ; Pub. L. 103–322, title XXXIII, § 330016(1)(L) , Sept. 13, 1994 , 108 Stat. 2147 .)""]","미국 정부나 정부 기관을 속이려는 의도를 가지고, 다른 사람이 미국 정부, 기관, 공무원 또는 대리인으로부터 자금을 받을 수 있도록 하기 위해 위조, 변조, 허위 작성된 서류나 문서를 고의로 소지하는 경우, 벌금형에 처해지거나 5년 이하의 징역형에 처해질 수 있으며, 두 처벌이 모두 부과될 수도 있습니다.",3
온타리오에서 초보 운전자는 술을 아주 조금만 마시고 운전해도 괜찮은가요? 만약 적발되면 벌금은 얼마나 내야 하나요?,"[""Novice drivers (1) It is a condition of the driver’s licence of every novice driver that his or her blood alcohol concentration level be zero while he or she is driving a motor vehicle on a highway. Young drivers (2) It is a condition of the driver’s licence of every young driver that his or her blood alcohol concentration level be zero while he or she is driving a motor vehicle on a highway. Penalty, novice drivers (3) Every novice driver who contravenes the condition of his or her driver’s licence imposed under subsection (1) is guilty of an offence and on conviction is liable to a fine of not less than $60 and not more than $500. Same (4) If a novice driver is convicted of an offence under subsection (3), the Registrar may suspend, cancel or change his or her driver’s licence in accordance with the regulations. Same, young drivers (5) Every young driver who contravenes the condition of his or her driver’s licence imposed under subsection (2) is guilty of an offence and on conviction is liable to a fine of not less than $60 and not more than $500 and his or her driver’s licence is thereupon suspended for 30 days. Intent of suspension (6) The suspension of a licence under this section is intended to ensure that novice drivers and young drivers acquire experience and develop or improve safe driving skills in controlled conditions and to safeguard the licensee and the public and does not constitute an alternative to any proceeding or penalty arising from the same circumstances or around the same time. Regulations (7) The Lieutenant Governor in Council may make regulations governing the suspension or cancellation of drivers’ licences of novice drivers or the change in respect of their class for the purpose of subsection (4). Age of drivers (7.1) Any distinction described in this section based upon the age of a person applies despite the Human Rights Code . Definitions (8) In this section, “driver” includes a person who has care or control of a motor vehicle; (“conducteur”) “driver’s licence” includes a motorized snow vehicle operator’s licence and a driver’s licence issued by any other jurisdiction; (“permis de conduire”) “motor vehicle” includes a motorized snow vehicle; (“véhicule automobile”) “novice driver” has the meaning prescribed by the regulations made under section 57.1; (“conducteur débutant”) “young driver” means a driver who is under 22 years old. (“jeune conducteur”) Condition on licence prohibiting presence of a drug""]","온타리오에서 초보 운전자는 도로에서 자동차를 운전할 때 혈중알코올농도가 반드시 0%여야 하므로, 술을 조금이라도 마시고 운전해서는 안 됩니다. 만약 이 면허 조건을 위반하여 유죄 판결을 받게 되면 최소 60달러에서 최대 500달러의 벌금이 부과되며, 등록관(Registrar)은 규정에 따라 운전면허를 정지, 취소 또는 변경할 수 있습니다.",5
"캐나다에서 출국하려고 준비 중인데, 아직 납부 기한이 되지 않은 금액에 대해서도 장관이 즉시 납부를 요구할 수 있나요? 만약 이를 내지 않으면 제 물건이 압류될 수도 있나요?","[""Person leaving Canada or defaulting (1) If the Minister suspects that a person has left or is about to leave Canada, the Minister may, before the day otherwise fixed for payment, by notice to the person served personally or sent by registered or certified mail addressed to their last known address, demand payment of any amount for which the person is liable under this Act or would be so liable if the time for payment had arrived, and the amount shall be paid without delay despite any other provision of this Act. Seizure (2) If a person fails to pay an amount required under subsection (1), the Minister may direct that things of the person be seized, and subsections 293(2) to (4) apply, with any modifications that the circumstances require.""]","네, 그렇습니다. 캐나다 장관은 귀하가 캐나다를 떠났거나 떠나려 한다고 의심하는 경우, 원래 정해진 납부일 이전이라도 본 법에 따라 납부해야 하거나 납부 기한이 도래했을 때 납부해야 할 금액의 지급을 요구할 수 있습니다. 이 요구는 개인적으로 송달되거나 마지막으로 알려진 주소로 등기 또는 배달 증명 우편으로 발송되며, 지체 없이 납부해야 합니다. 만약 이 요구된 금액을 납부하지 않으면 장관은 귀하의 물건을 압류하도록 지시할 수 있습니다.",5
"캐나다 노동법의 적용을 받는 근로자가 휴가 중 다른 법정 휴직을 사용해야 하는 경우, 휴가를 중단할 수 있나요? 회사에는 어떻게 알려야 하나요?","[""Interruption (1) An employee may interrupt a vacation granted to them under this Division in order to permit them to take a leave of absence under Division VII or VIII or section 247.5 or to be absent due to a reason referred to in subsection 239(1) or 239.1(1). Application of section 209.1 (2) If an employee interrupts a vacation to take leave under any of sections 205.1, 206, 206.1 and 206.3 to 206.9 and resumes the vacation immediately at the end of that leave, section 209.1 applies to them as if they did not resume the vacation before returning to work. Application of section 210.2 (2.1) If an employee interrupts a vacation to take leave under Division VIII and resumes the vacation immediately at the end of that leave, section 210.2 applies to them as if they did not resume the vacation before returning to work. Application of subsection 239(7) (3) If an employee interrupts a vacation to be absent due to a reason referred to in subsection 239(1) and resumes the vacation immediately at the end of that leave, subsection 239(7) applies to them as if they did not resume the vacation before returning to work. (3.1) [Repealed, 2021, c. 26, s. 20] Application of subsections 239.1(3) and (4) (4) If an employee interrupts a vacation to be absent due to a reason referred to in subsection 239.1(1) and resumes the vacation immediately at the end of that leave, subsections 239.1(3) and (4) apply to them as if they did not resume the vacation before returning to work. Application of sections 247.93 to 247.95 (5) If an employee interrupts a vacation to take leave under section 247.5 and resumes the vacation immediately at the end of that leave, sections 247.93 to 247.95 apply to that employee as if they did not resume the vacation before returning to work. Notice to employer — interruption of vacation (6) An employee who intends to interrupt their vacation shall provide the employer with written notice of the interruption before or as soon as possible after the interruption begins. Notice to employer — resumption of vacation (7) An employee who interrupts their vacation and who intends to resume it immediately after the interruption ends shall provide the employer with written notice of the day on which they resume their vacation before or as soon as possible after that day. 2017, c. 33, s. 202 2018, c. 27, s. 455 2018, c. 27, s. 533 2020, c. 5, s. 37 2020, c. 12, s. 4.1 2021, c. 23, s. 340 2021, c. 23, s. 345 2021, c. 26, s. 20 2021, c. 26, s. 26 2024, c. 15, s. 197""]",근로자는 법에서 정한 휴직을 사용하거나 특정 사유로 결근하기 위해 휴가를 중단할 수 있습니다. 휴가 중단 전 또는 중단이 시작된 후 가능한 한 빨리 고용주에게 서면으로 알려야 합니다. 중단 사유가 끝난 직후 휴가를 재개하려는 경우에도 재개일 전 또는 가능한 한 빨리 재개일을 서면으로 알려야 합니다.,5
"온타리오에서 소송을 진행 중인데, 소송을 제기한 후 얼마 동안 재판 일정을 잡지 않거나 종결하지 않으면 지연을 이유로 소송이 기각되나요?","[""Dismissal of Action for Delay (1) Unless the court orders otherwise, the registrar shall dismiss an action for delay in either of the following circumstances, subject to subrules (4) to (8): 1. The action has not been set down for trial or terminated by any means by the fifth anniversary of the commencement of the action. 2. The action was struck off a trial list and has not been restored to a trial list or otherwise terminated by any means by the second anniversary of being struck off. ; Exceptions (1.1) Subrule (1) does not apply to, (a) actions placed on the Commercial List established by practice direction in the Toronto Region; and (b) actions under the Class Proceedings Act, 1992 . Form of Order, Electronic Issuance (1.2) An order made under subrule (1) shall be in Form 48D. ; Order to be Served (2) The registrar shall serve an order made under subrule (1) on the parties. ; Order to Client (3) A lawyer who is served with an order made under subrule (1) shall promptly give a copy of the order to his or her client. Timetable (4) Subrule (1) does not apply if, at least 30 days before the expiry of the applicable period referred to in that subrule, a party files the following documents: 1. A timetable, signed by all the parties, that, i. identifies the steps to be completed before the action may be set down for trial or restored to a trial list, as the case may be, ii. shows the date or dates by which the steps will be completed, and iii. shows a date, which shall be no more than two years after the day the applicable period referred to in subrule (1) expires, before which the action shall be set down for trial or restored to a trial list. 2. A draft order establishing the timetable. Status Hearing (5) If the parties do not consent to a timetable under subrule (4), any party may, before the expiry of the applicable period referred to in subrule (1), bring a motion for a status hearing. (6) For the purposes of subrule (5), the hearing of the motion shall be convened as a status hearing. (7) At a status hearing, the plaintiff shall show cause why the action should not be dismissed for delay, and the court may, (a) dismiss the action for delay; or (b) if the court is satisfied that the action should proceed, (i) set deadlines for the completion of the remaining steps necessary to have the action set down for trial or restored to a trial list, as the case may be, and order that it be set down for trial or restored to a trial list within a specified time, (ii) adjourn the status hearing on such terms as are just, (iii) if Rule 77 may apply to the action, assign the action for case management under that Rule, subject to the direction of the regional senior judge, or (iv) make such other order as is just. Party Under Disability (8) Subrule (1) does not apply if, at the time the registrar would otherwise be required under that subrule to dismiss an action for delay, the plaintiff is under a disability. Effect of Dismissal (9) Rules 24.03 to 24.05 (effect of dismissal for delay), other than subrule 24.04 (1.1), apply to an action dismissed under subrule (1). ; Setting Aside (10) The dismissal of an action under subrule (1) may be set aside under rule 37.14. (11)-(13) Revoked :""]","온타리오주 법에 따르면, 법원이 달리 명령하지 않는 한 소송이 개시된 날로부터 5주년이 될 때까지 재판 일정이 잡히지 않거나 어떤 방식으로든 종결되지 않는 경우, 법원 서기는 지연을 이유로 해당 소송을 기각합니다.",5
"캐나다에서 주택담보대출을 받으면서 모기지 보험료를 내게 되었는데, 금융기관이 저에게 의무적으로 공개해야 하는 정보에는 어떤 것들이 있나요?","[""5 Every institution that charges borrowers an amount for mortgage insurance must disclose (a) the coverage provided by the mortgage insurance, including which party is protected by the mortgage insurance and which party pays for it; (b) the manner in which the amount that the institution is being charged by the insurer for the mortgage insurance is calculated; and (c) any other information in respect of the mortgage insurance that could reasonably be expected to have an impact on the borrower.""]","대출자에게 모기지 보험료를 청구하는 모든 기관은 법적으로 다음 정보를 의무적으로 공개해야 합니다: 1. 모기지 보험이 제공하는 보장 범위 (어느 당사자가 보험으로 보호를 받는지, 그리고 누가 보험료를 지불하는지 포함) 2. 보험사가 해당 금융기관에 모기지 보험료로 청구하는 금액의 계산 방식 3. 대출자에게 영향을 미칠 것으로 합리적으로 예상할 수 있는 모기지 보험 관련 기타 정보",5
"캐나다 입국이나 체류 시 제 건강 상태가 공중보건에 위해가 되는지 심사할 때, 담당 공무원은 어떤 기준을 보고 판단하나요?","[""Public health 31 Before opining whether a foreign national’s health condition is likely to be a danger to public health, an officer who is assessing the foreign national’s health condition shall consider (a) any report made by a health practitioner or medical laboratory with respect to the foreign national; (b) the communicability of any disease that the foreign national is affected by or carries; and (c) the impact that the disease could have on other persons living in Canada. SOR/2022-39, s. 3""]","외국인의 건강 상태가 공중보건에 위해를 끼칠 가능성이 있는지 평가할 때, 담당 공무원은 다음 세 가지 사항을 반드시 고려해야 합니다: 1) 의료인이나 의료 실험실에서 해당 외국인에 대해 작성한 보고서, 2) 해당 외국인이 앓고 있거나 보유하고 있는 질병의 전염성, 3) 해당 질병이 캐나다에 거주하는 다른 사람들에게 미칠 수 있는 영향.",5
"BC주에서 운전 금지 통지서(notice of driving prohibition)를 받게 되면, 얼마 동안 운전이 금지되나요?","[""Effect of notice of driving prohibition 1 If a person is served with a notice of driving prohibition under section 94.1, the person is prohibited from driving a motor vehicle for a period of 90 days. 2 In the case of a driving prohibition resulting from the circumstances described in section 94.1 (1) (a) by reason of an analysis of the breath of a person or the circumstances described in section 94.1 (1) (b), the driving prohibition a takes effect immediately on service of the notice of driving prohibition, and b unless revoked under this Act, continues in effect until the end of the last day of the driving prohibition as calculated in accordance with subsection (4). 3 In the case of a driving prohibition resulting from the circumstances described in section 94.1 (1) (a) by reason of an analysis of the blood of a person or the circumstances described in section 94.1 (1) (a.1), (a.2) or (a.3), a if the person is served with the notice of driving prohibition under section 94.1 (1) (c), i subject to subsection (6), the notice acts as a temporary driver's licence that expires 7 days after the date it is served, and ii the driving prohibition takes effect on the expiration of the temporary driver's licence referred to in subparagraph (i), or b if the person is served with the notice of driving prohibition under section 94.1 (1) (e) or (f), the driving prohibition takes effect 7 days after the date the notice is served. 4 Despite subsection (2) (a), the last day of a driving prohibition referred to in subsection (2) must be calculated so that the 90-day period of the driving prohibition is in addition to the day on which the notice of driving prohibition under section 94.1 is served. 5 A driving prohibition referred to in subsection (2) or (3) takes effect in accordance with those subsections, as applicable, despite the fact that the person is or may be subject to another driving prohibition at the time the driving prohibition takes effect. 6 If a person is subject to another driving prohibition at the time the person is served with a notice of driving prohibition under section 94.1, the temporary driver's licence referred to in subsection (3) (a) (i) of this section is valid only on expiry of the other driving prohibition. 7 The temporary driver's licence referred to in subsection (3) (a) (i) as the licence or permit taken by the peace officer or sent to the Insurance Corporation of British Columbia under section 94.1. a is of the same class, and b is subject to all of the same restrictions and conditions""]",운전 금지 통지서를 받은 사람은 90일 동안 자동차 운전이 금지됩니다.,6
"BC주에서 법정 공휴일에 일하게 되었는데, 급여는 어떻게 계산해서 받아야 하나요?","[""If employee is required to work on statutory holiday An employee who works on a statutory holiday must be paid for that day a 1 1/2 times the employee's regular wage for the time worked up to 12 hours, b double the employee's regular wage for any time worked over 12 hours, and c an average day's pay, as determined using the formula in section 45 (1).""]","법정 공휴일에 근무하는 직원은 해당 일에 대해 다음과 같이 급여를 지급받아야 합니다. 첫째, 12시간까지 근무한 시간에 대해서는 정규 임금의 1.5배를 받습니다. 둘째, 12시간을 초과하여 근무한 시간에 대해서는 정규 임금의 2배를 받습니다. 셋째, 섹션 45 (1)의 공식에 따라 결정된 하루 평균 임금을 추가로 지급받아야 합니다.",6
"BC에서 밀린 집세 때문에 제 물건이 압류되었는데, 압류 집행 이후에 집주인이 불법적인 행동을 했습니다. 이 경우 압류 자체가 불법이 되나요? 제가 보상을 받을 방법이 있을까요?","[""Distress not unlawful because of subsequent irregularity If distress is made for rent or taxes due or for a penalty legally imposed, and any irregularity or unlawful act is afterwards done by the party distraining, or by the distraining party's agent, the distress is not unlawful, nor is the party making it a trespasser, but the party aggrieved by the unlawful act or irregularity may recover in any court of competent jurisdiction satisfaction for the special damage the aggrieved party sustains, together with the aggrieved party's costs of suit.""]","BC 법에 따르면, 밀린 임대료나 세금, 또는 법적으로 부과된 벌금으로 인해 압류가 이루어진 후 압류 집행인이나 그 대리인이 불법 행위나 부적절한 행위를 하더라도 압류 자체가 불법이 되지는 않으며, 집행인이 무단 침입자가 되는 것도 아닙니다. 다만, 이러한 불법 행위나 부적절한 행위로 인해 피해를 입은 당사자는 관할 법원을 통해 자신이 입은 특별 손해에 대한 배상과 소송 비용을 청구하여 회수할 수 있습니다.",6
캘리포니아에서 교통사고가 발생하여 사고 보고서를 제출했습니다. 이 사고 보고서가 향후 민사나 형사 재판에서 증거로 사용될 수 있나요?,"[""20013. No such accident report shall be used as evidence in any trial, civil or criminal, arising out of an accident, except that the department shall furnish upon demand of any person who has, or claims to have, made such a report or upon demand of any court, a certificate showing that a specified accident report has or has not been made to the department solely to prove a compliance or failure to comply with the requirement that such a report be made to the department. (Amended by Stats. 1959, Ch. 1996.)""]","교통사고로 인해 발생하는 민사 또는 형사 재판에서 사고 보고서는 증거로 사용될 수 없습니다. 다만, 보고서를 제출했거나 제출했다고 주장하는 사람 또는 법원의 요청이 있는 경우, 보고서 제출 의무를 준수했는지 여부를 증명하기 위한 목적으로 해당 보고서가 부서에 제출되었는지 여부를 보여주는 증명서는 발급될 수 있습니다.",2
"미국에서 물건을 구매할 때, 판매업체가 서면 보증서 대신에 서비스 계약(service contract)을 체결하자고 하는데 이것이 법적으로 가능한가요? 가능하다면 어떤 조건이 있나요?","[""(a) The Commission may prescribe by rule the manner and form in which the terms and conditions of service contracts shall be fully, clearly, and conspicuously disclosed. (b) Nothing in this chapter shall be construed to prevent a supplier or warrantor from entering into a service contract with the consumer in addition to or in lieu of a written warranty if such contract fully, clearly, and conspicuously discloses its terms and conditions in simple and readily understood language. ( Pub. L. 93–637, title I, § 106 , Jan. 4, 1975 , 88 Stat. 2188 .)""]","네, 가능합니다. 공급업자나 보증인은 서면 보증에 추가하거나 이를 대신하여 소비자와 서비스 계약을 체결할 수 있습니다. 다만, 해당 서비스 계약은 간단하고 이해하기 쉬운 언어로 계약 조건을 완전하고 명확하며 눈에 띄게 공개해야 합니다.",2
미국 여권의 유효기간은 보통 몇 년인가요? 혹시 유효기간이 더 짧게 발급될 수도 있나요?,"[""A passport shall be valid for a period of ten years from the date of issue, except that the Secretary of State may limit the validity of a passport to a period of less than ten years in an individual case or on a general basis pursuant to regulation. (July 3, 1926, ch. 772, § 2, 44 Stat. 887 ; July 1, 1930, ch. 782, 46 Stat. 839 ; May 16, 1932, ch. 187, 47 Stat. 157 ; Pub. L. 86–267 , Sept. 14, 1959 , 73 Stat. 552 ; Pub. L. 90–428, § 1 , July 26, 1968 , 82 Stat. 446 ; Pub. L. 97–241, title I, § 116(b)(1) , Aug. 24, 1982 , 96 Stat. 279 .)""]","미국 여권은 발급일로부터 10년 동안 유효합니다. 다만, 국무장관(Secretary of State)은 규정에 따라 개별적인 경우나 일반적인 기준에 의거하여 여권의 유효기간을 10년 미만으로 제한할 수 있습니다.",2
캘리포니아에서 스스로 생활비를 전부 충당하며 1년 이상 거주한 학생입니다. 거주지 결정일 기준으로 제가 거주자(resident) 분류 자격을 얻으려면 어떤 조건을 충족해야 하나요?,"[""68071. A student who has been entirely self-supporting and actually present in California for more than one year immediately preceding the residence determination date, with the intention of acquiring a residence therein, shall be entitled to resident classification until he or she has resided in the state the minimum time necessary to become a resident. (Amended by Stats. 1990, Ch. 1372, Sec. 238.4.)""]","거주지 결정일 직전 1년이 넘는 기간 동안 완전히 재정적으로 자립하고 실제로 캘리포니아에 체류했으며, 해당 주에 거주지를 취득할 의사가 있었던 학생은 거주자가 되기 위해 필요한 최소 기간 동안 주에 거주할 때까지 거주자 분류(resident classification) 자격을 얻을 수 있습니다.",2
"온타리오에서 집을 구하고 있는데, 집주인이 월세를 내기 위해 선일자 수표(post-dated cheques)를 미리 주거나 자동이체를 설정하라고 요구합니다. 법적으로 집주인이 이런 요구를 강제할 수 있나요?","[""Post-dated cheques, etc. Neither a landlord nor a tenancy agreement shall require a tenant or prospective tenant to, (a) provide post-dated cheques or other negotiable instruments for payment of rent; or (b) permit automatic debiting of the tenant’s or prospective tenant’s account at a financial institution, automatic charging of a credit card or any other form of automatic payment for the payment of rent. ;""]","온타리오 법에 따르면, 임대인(집주인)이나 임대차 계약은 임차인(세입자) 또는 예비 임차인에게 월세 납부를 위해 선일자 수표나 기타 유통증권을 제공하도록 요구할 수 없습니다. 또한, 금융기관 계좌에서의 자동 이체, 신용카드 자동 결제 또는 기타 형태의 자동 결제를 허용하도록 요구하는 것도 금지되어 있습니다.",5
"BC에서 교통사고 관련 치료나 재활을 받기 위해 숙박해야 하는 경우, 사고 혜택으로 숙박비를 지원받거나 환급받기 위한 조건은 무엇인가요? 일반 숙박업소가 아닌 곳에서 묵을 때도 지원받을 수 있나요?","[""Lodging expenses 1 An individual is entitled to the payment or reimbursement under section 125 (2), (3) or (5) of the Act of lodging expenses only if the expenses are warranted by a the distance between the individual's residence and the place where the insured received the care, service, thing or rehabilitation, or b the individual's state of health. 2 For the purposes of section 125 (2), (3) and (5) of the Act, the amount of $25 per day is prescribed for lodging that is not available to the public for a fee.""]","BC의 해당 사고 혜택 규정에 따라 숙박비를 지원받거나 환급받으려면, 거주지와 피보험자가 치료·서비스·물품 또는 재활을 받은 장소 사이의 거리나 개인의 건강 상태 때문에 숙박비 지출이 필요해야 합니다. 일반 대중이 요금을 내고 이용하는 숙박시설이 아닌 곳에서 숙박하는 경우에는 하루 25달러가 지급 기준으로 정해져 있습니다.",6
BC에서 교통사고가 난 지 2년이 넘었고 그동안 해당 사고와 관련된 사고 혜택을 한 번도 받지 못했습니다. 지금 청구하면 거절되나요?,"[""Gap in payment of benefits Subject to section 165 (2) of the Act, if an insured makes a claim under section 125 (1), 131 to 144, 152 or 153 of the Act a more than 2 years after the date of the accident and no benefits under Part 10 of the Act were paid in relation to the accident during the 2-year period, or b more than 2 years after the date of the last payment of a benefit under Part 10 of the Act in relation to the accident, the corporation must refuse the claim, unless the corporation is satisfied that the accident was the dominant cause of the insured's bodily injury in respect of which the claim is made.""]","BC의 해당 사고 혜택 규정에 따르면, 사고 발생일로부터 2년이 지난 뒤 청구하고 그 2년 동안 해당 사고와 관련된 혜택이 지급되지 않았거나, 마지막 혜택 지급일로부터 2년이 지난 뒤 청구한 경우 보험사는 청구를 거절해야 합니다. 다만 보험사가 해당 사고를 청구 대상 신체 상해의 주된 원인으로 인정하면 예외가 적용될 수 있습니다.",6
BC주에서 선불 기프트 카드를 샀는데 카드에 유효기간이 적혀 있습니다. 이 카드는 유효기간이 지나면 정말 사용할 수 없게 되나요?,"[""No expiry date 1 Except as may be provided by the regulations under section 56.5 , a supplier must not issue or sell a prepaid purchase card that has an expiry date. 2 A prepaid purchase card that is a issued or sold with an expiry date in contravention of subsection (1) is redeemable as if it had no expiry date, and b issued or sold without an expiry date is valid until fully redeemed or replaced.""]","BC주 규정(제56.5조에 따른 규정)에서 예외로 정하는 경우를 제외하고, 공급업자는 유효기간이 있는 선불 구매 카드를 발행하거나 판매해서는 안 됩니다. 만약 법을 위반하여 유효기간이 있는 상태로 발행되거나 판매된 선불 구매 카드라 하더라도, 유효기간이 없는 것처럼 정상적으로 사용할(상환받을) 수 있습니다. 또한 유효기간 없이 발행되거나 판매된 선불 구매 카드는 완전히 사용되거나 교체될 때까지 계속 유효합니다.",6
"BC 소비자보호법의 해당 규정에 따라 계약을 취소한 경우, 공급업체는 언제까지 환불해야 하나요? 환불액에서 돈을 공제할 수도 있나요?","[""Refunds by supplier on cancellation Despite section 15 (2) , if a contract is cancelled under this Division, the supplier must refund to the consumer, a within 15 days after the notice of cancellation has been given, and b without deduction except as provided for in this Division or in the regulations, all money received in respect of the contract, whether received from the consumer or any other person.""]","BC 소비자보호법의 해당 구분(Division)에 따라 계약이 취소된 경우, 공급업체는 취소 통지를 받은 날부터 15일 이내에 소비자에게 환불해야 합니다. 해당 구분이나 관련 규정에서 허용한 경우를 제외하면 금액을 공제할 수 없으며, 계약과 관련하여 소비자 또는 다른 사람에게서 받은 모든 돈을 돌려줘야 합니다.",6
